title,url,price,primary_image_url,currency,crawl_time,current_price,categories
EXPANSYS Gel Case for HTC One X/One X+ ,http://www.expansys.com.sg/expansys-gel-case-for-htc-one-x-one-x-black-231245/,SG$3,http://i2.expansys.com/img/p/231245/expansys-gel-case-for-htc-one-x-one-x.jpg,Singaporean Dollar,2016-04-14 12:30:58,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
Goki USB Battery Charger for Sony Ericsson BA700,http://www.expansys.com.sg/goki-usb-battery-charger-for-sony-ericsson-ba700-225258/,SG$1,http://i2.expansys.com/img/p/225258/goki-usb-battery-charger-for-sony-ericsson-ba700.jpg,Singaporean Dollar,2016-04-14 12:30:59,SG$1,"Mobile Phones,Phone Accessories,Power – Batteries"
Krusell Luna Mobile Leather Pouch ,http://www.expansys.com.sg/krusell-luna-mobile-pouch-xxl-nubuck-turquoise-217120/,SG$7,http://i1.expansys.com/img/p/217120/krusell-luna-mobile-pouch.jpg,Singaporean Dollar,2016-04-14 12:31:00,SG$7,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Gaia Mobile Pouch Large ,http://www.expansys.com.sg/krusell-gaia-mobile-pouch-large-sand-218983/,SG$3,http://i1.expansys.com/img/p/218983/krusell-gaia-mobile-pouch-large.jpg,Singaporean Dollar,2016-04-14 12:31:01,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell SEaLABox Waterproof Case ,http://www.expansys.com.sg/krusell-sealabox-waterproof-case-black-209888/,SG$3,http://i2.expansys.com/img/p/209888/krusell-sealabox-waterproof-case.jpg,Singaporean Dollar,2016-04-14 12:31:02,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for Sony Xperia Z3 Tablet Compact ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-z3-compact-tablet-anti-fingerprint-crystal-clear-268644/,SG$14,http://i1.expansys.com/img/p/268644/at-screen-guard-for-sony-xperia-z3-compact-tablet.jpg,Singaporean Dollar,2016-04-14 12:31:03,SG$14,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Flip View Case for Samsung Galaxy Note 4 ,http://www.expansys.com.sg/momax-flip-view-case-for-samsung-galaxy-note-4-red-267356/,SG$5,http://i2.expansys.com/img/p/267356/momax-flip-view-case-for-samsung-galaxy-note-4.jpg,Singaporean Dollar,2016-04-14 12:31:05,SG$5,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung LED Flip Wallet for Samsung Galaxy Note 4 ,http://www.expansys.com.sg/samsung-led-flip-wallet-for-samsung-galaxy-note-4-red-268326/,SG$90,http://i2.expansys.com/img/p/268326/samsung-led-flip-wallet-for-samsung-galaxy-note-4.jpg,Singaporean Dollar,2016-04-14 12:31:05,SG$90,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Edge aluminum hybrid case for iPhone 5/5s ,http://www.expansys.com.sg/innerexile-edge-aluminum-hybrid-case-for-iphone-5-5s-translucent-black-back-cover-black-266700/,SG$47,http://i1.expansys.com/img/p/266700/innerexile-edge-aluminum-hybrid-case-for-iphone-5-5s.jpg,Singaporean Dollar,2016-04-14 12:31:06,SG$47,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Hyaline slim fit case for iPhone 5c ,http://www.expansys.com.sg/innerexile-hyaline-slim-fit-case-for-iphone-5c-transparent-yellow-266699/,SG$16,http://i2.expansys.com/img/p/266699/innerexile-hyaline-slim-fit-case-for-iphone-5c.jpg,Singaporean Dollar,2016-04-14 12:31:08,SG$16,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Hyaline slim fit case for iPhone 5c ,http://www.expansys.com.sg/innerexile-hyaline-slim-fit-case-for-iphone-5c-transparent-green-266698/,SG$16,http://i2.expansys.com/img/p/266698/innerexile-hyaline-slim-fit-case-for-iphone-5c.jpg,Singaporean Dollar,2016-04-14 12:31:09,SG$16,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Hyaline slim fit case for iPhone 5c ,http://www.expansys.com.sg/innerexile-hyaline-slim-fit-case-for-iphone-5c-transparent-blue-266697/,SG$16,http://i2.expansys.com/img/p/266697/innerexile-hyaline-slim-fit-case-for-iphone-5c.jpg,Singaporean Dollar,2016-04-14 12:31:09,SG$16,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Hyaline slim fit case for iPhone 5c ,http://www.expansys.com.sg/innerexile-hyaline-slim-fit-case-for-iphone-5c-transparent-red-266696/,SG$16,http://i2.expansys.com/img/p/266696/innerexile-hyaline-slim-fit-case-for-iphone-5c.jpg,Singaporean Dollar,2016-04-14 12:31:11,SG$16,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Hyaline slim fit case for iPhone 5c ,http://www.expansys.com.sg/innerexile-hyaline-slim-fit-case-for-iphone-5c-transparent-266695/,SG$16,http://i2.expansys.com/img/p/266695/innerexile-hyaline-slim-fit-case-for-iphone-5c.jpg,Singaporean Dollar,2016-04-14 12:31:12,SG$16,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Chevalier premium protective case  for iPhone 5s ,http://www.expansys.com.sg/innerexile-chevalier-premium-protective-case-for-iphone-5s-gold-266694/,SG$47,http://i1.expansys.com/img/p/266694/innerexile-chevalier-premium-protective-case-for-iphone-5s.jpg,Singaporean Dollar,2016-04-14 12:31:13,SG$47,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Chevalier premium protective case  for iPhone 5s ,http://www.expansys.com.sg/innerexile-chevalier-premium-protective-case-for-iphone-5s-pink-266693/,SG$47,http://i1.expansys.com/img/p/266693/innerexile-chevalier-premium-protective-case-for-iphone-5s.jpg,Singaporean Dollar,2016-04-14 12:31:13,SG$47,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Chevalier premium protective case  for iPhone 5s ,http://www.expansys.com.sg/innerexile-chevalier-premium-protective-case-for-iphone-5s-blue-266692/,SG$47,http://i1.expansys.com/img/p/266692/innerexile-chevalier-premium-protective-case-for-iphone-5s.jpg,Singaporean Dollar,2016-04-14 12:31:15,SG$47,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Chevalier premium protective case  for iPhone 5s ,http://www.expansys.com.sg/innerexile-chevalier-premium-protective-case-for-iphone-5s-red-266691/,SG$47,http://i1.expansys.com/img/p/266691/innerexile-chevalier-premium-protective-case-for-iphone-5s.jpg,Singaporean Dollar,2016-04-14 12:31:16,SG$47,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Chevalier premium protective case  for iPhone 5s ,http://www.expansys.com.sg/innerexile-chevalier-premium-protective-case-for-iphone-5s-white-266690/,SG$47,http://i1.expansys.com/img/p/266690/innerexile-chevalier-premium-protective-case-for-iphone-5s.jpg,Singaporean Dollar,2016-04-14 12:31:19,SG$47,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Chevalier premium protective case  for iPhone 5s ,http://www.expansys.com.sg/innerexile-chevalier-premium-protective-case-for-iphone-5s-dark-gray-266689/,SG$47,http://i2.expansys.com/img/p/266689/innerexile-chevalier-premium-protective-case-for-iphone-5s.jpg,Singaporean Dollar,2016-04-14 12:31:19,SG$47,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Malmö FlipCase Stand for Samsung Galaxy Note 4 ,http://www.expansys.com.sg/krusell-malmo-flipcase-stand-for-samsung-galaxy-note-4-white-266147/,SG$11,http://i2.expansys.com/img/p/266147/krusell-malmo-flipcase-stand-for-samsung-galaxy-note-4.jpg,Singaporean Dollar,2016-04-14 12:31:20,SG$11,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Malmö Flip Wallet for Xperia Z3 ,http://www.expansys.com.sg/krusell-malmo-flipcase-stand-for-sony-xperia-z3-blue-265593/,SG$46,http://i1.expansys.com/img/p/265593/krusell-malmo-flipcase-stand-for-sony-xperia-z3.jpg,Singaporean Dollar,2016-04-14 12:31:22,SG$46,"Mobile Phones,Phone Accessories,Cases & Covers"
Sony SBH60 Stereo Bluetooth Headset ,http://www.expansys.com.sg/sony-stereo-bluetooth-headset-sbh60-black-265386/,SG$69,http://i2.expansys.com/img/p/265386/sony-stereo-bluetooth-headset-sbh60.jpg,Singaporean Dollar,2016-04-14 12:31:23,SG$69,"Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth"
BlackBerry Passport Hard Shell ,http://www.expansys.com.sg/blackberry-passport-hard-shell-white-264630/,SG$34,http://i1.expansys.com/img/p/264630/blackberry-passport-hard-shell.jpg,Singaporean Dollar,2016-04-14 12:31:25,SG$34,"Mobile Phones,Phone Accessories,Cases & Covers"
Bose SoundTrue Headphones On-ear Style ,http://www.expansys.com.sg/bose-soundtrue-headphones-on-ear-style-mini-263653/,SG$244,http://i1.expansys.com/img/p/263653/bose-soundtrue-headphones-on-ear-style.jpg,Singaporean Dollar,2016-04-14 12:31:25,SG$244,"Mobile Phones,Phone Accessories,Headsets & Headphones – Wired"
Bose SoundTrue Headphones Around-ear Style ,http://www.expansys.com.sg/bose-soundtrue-headphones-around-ear-style-mint-263650/,SG$279,http://i1.expansys.com/img/p/263650/bose-soundtrue-headphones-around-ear-style.jpg,Singaporean Dollar,2016-04-14 12:31:26,SG$279,"Mobile Phones,Phone Accessories,Headsets & Headphones – Wired"
Momax Ultra Thin Clear Touch Case for LG G Pro 2 ,http://www.expansys.com.sg/momax-ultra-thin-clear-touch-case-for-lg-g-pro-2-white-260332/,SG$3,http://i1.expansys.com/img/p/260332/momax-ultra-thin-clear-touch-case-for-lg-g-pro-2.jpg,Singaporean Dollar,2016-04-14 12:31:28,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for LG G Pro 2 ,http://www.expansys.com.sg/at-screen-guard-for-lg-g-pro-2-anit-fingerprint-crystal-clear-259789/,SG$3,http://i2.expansys.com/img/p/259789/at-screen-guard-for-lg-g-pro-2.jpg,Singaporean Dollar,2016-04-14 12:31:30,SG$3,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Sony Xperia Z2 ,http://www.expansys.com.sg/at-screen-guard-for-xperia-z2-back-anti-fingerprint-crystal-clear-259510/,SG$11,http://i1.expansys.com/img/p/259510/at-screen-guard-for-xperia-z2.jpg,Singaporean Dollar,2016-04-14 12:31:30,SG$11,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Nokia Lumia 1320 ,http://www.expansys.com.sg/at-screen-guard-for-nokia-1320-anti-fingerprint-crystal-clear-257728/,SG$1,http://i2.expansys.com/img/p/257728/at-screen-guard-for-nokia-1320.jpg,Singaporean Dollar,2016-04-14 12:31:35,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Ultra Oleophobic Screen Protector ,http://www.expansys.com.sg/at-screen-guard-for-galaxy-note-3-oleophobic-screen-protector-257458/,SG$1,http://i2.expansys.com/img/p/257458/at-screen-guard-for-galaxy-note-3.jpg,Singaporean Dollar,2016-04-14 12:31:36,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Nokia 1520 ,http://www.expansys.com.sg/at-screen-guard-for-nokia-1520-anti-fingerprint-crystal-clear-256665/,SG$1,http://i2.expansys.com/img/p/256665/at-screen-guard-for-nokia-1520.jpg,Singaporean Dollar,2016-04-14 12:31:38,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Samsung Clear Cover for Samsung Galaxy S6 edge ,http://www.expansys.com.sg/samsung-clear-cover-for-samsung-galaxy-s6-edge-silver-274934/,SG$9,http://i1.expansys.com/img/p/274934/samsung-clear-cover-for-samsung-galaxy-s6-edge.jpg,Singaporean Dollar,2016-04-14 12:31:40,SG$9,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Flip Wallet for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-flip-wallet-for-samsung-galaxy-s6-orange-274979/,SG$8,http://i2.expansys.com/img/p/274979/samsung-flip-wallet-for-samsung-galaxy-s6.jpg,Singaporean Dollar,2016-04-14 12:31:41,SG$8,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Flip Wallet for Samsung Galaxy S6 edge ,http://www.expansys.com.sg/samsung-flip-wallet-for-samsung-galaxy-s6-edge-blue-black-274783/,SG$17,http://i1.expansys.com/img/p/274783/samsung-flip-wallet-for-samsung-galaxy-s6-edge.jpg,Singaporean Dollar,2016-04-14 12:31:42,SG$17,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Flip Wallet for Samsung Galaxy S6 Edge ,http://www.expansys.com.sg/samsung-flip-wallet-for-samsung-galaxy-s6-edge-fabric-orange-274780/,SG$37,http://i1.expansys.com/img/p/274780/samsung-flip-wallet-for-samsung-galaxy-s6-edge.jpg,Singaporean Dollar,2016-04-14 12:31:43,SG$37,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Flip Wallet for Samsung Galaxy S6 ,http://www.expansys.com.sg/samsung-flip-wallet-for-samsung-galaxy-s6-fabric-yellow-274985/,SG$8,http://i2.expansys.com/img/p/274985/samsung-flip-wallet-for-samsung-galaxy-s6.jpg,Singaporean Dollar,2016-04-14 12:31:43,SG$8,"Mobile Phones,Phone Accessories,Cases & Covers"
BlackBerry Passport Leather Flex Shell ,http://www.expansys.com.sg/blackberry-passport-leather-flex-shell-black-on-black-273024/,SG$43,http://i1.expansys.com/img/p/273024/blackberry-passport-leather-flex-shell.jpg,Singaporean Dollar,2016-04-14 12:31:45,SG$43,"Mobile Phones,Phone Accessories,Cases & Covers"
Xiaomi MI Charger Power Bank ,http://www.expansys.com.sg/xiaomi-mi-charger-power-bank-16000mah-silver-273012/,SG$33,http://i1.expansys.com/img/p/273012/xiaomi-mi-charger-power-bank.jpg,Singaporean Dollar,2016-04-14 12:31:46,SG$33,"Mobile Phones,Phone Accessories,Power – Batteries"
Veho Pebble™ Smartstick+ Emergency Portable Battery ,http://www.expansys.com.sg/veho-pebble-smartstick-2800mah-purple-272650/,SG$40,http://i1.expansys.com/img/p/272650/veho-pebble-smartstick-2800mah.jpg,Singaporean Dollar,2016-04-14 12:31:48,SG$40,"Mobile Phones,Phone Accessories,Power – Batteries"
Samsung Protective Cover+ for Samsung Galaxy A5 ,http://www.expansys.com.sg/samsung-protective-cover-for-samsung-galaxy-a5-light-grey-270535/,SG$28,http://i2.expansys.com/img/p/270535/samsung-protective-cover-for-samsung-galaxy-a5.jpg,Singaporean Dollar,2016-04-14 12:31:49,SG$28,"Mobile Phones,Phone Accessories,Cases & Covers"
PDair Deluxe Leather Case for HTC Desire 820 mini ,http://www.expansys.com.sg/pdair-deluxe-leather-case-for-htc-desire-820-mini-flip-type-black-270292/,SG$7,http://i1.expansys.com/img/p/270292/pdair-deluxe-leather-case-for-htc-desire-820-mini.jpg,Singaporean Dollar,2016-04-14 12:31:50,SG$7,"Mobile Phones,Phone Accessories,Cases & Covers"
BlackBerry Classic Soft Shell ,http://www.expansys.com.sg/blackberry-classic-soft-shell-black-translucent-269598/,SG$25,http://i2.expansys.com/img/p/269598/blackberry-classic-soft-shell.jpg,Singaporean Dollar,2016-04-14 12:31:53,SG$25,"Mobile Phones,Phone Accessories,Cases & Covers"
Imation Link Power Drive with Lightning ,http://www.expansys.com.sg/imation-link-power-drive-with-lightning-64gb-3000mah-for-ios-mac-pc-269636/,SG$34,http://i2.expansys.com/img/p/269636/imation-link-power-drive-with-lightning.jpg,Singaporean Dollar,2016-04-14 12:31:54,SG$34,"Mobile Phones,Phone Accessories,Power – Batteries"
melkco Leather Snap Cover for Sony Xperia Z3+/Z4 ,http://www.expansys.com.sg/melkco-leather-snap-cover-for-sony-xperia-z4-green-276441/,SG$7,http://i1.expansys.com/img/p/276441/melkco-leather-snap-cover-for-sony-xperia-z4.jpg,Singaporean Dollar,2016-04-14 12:31:54,SG$7,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Snap Cover for Sony Xperia Z3+/Z4 ,http://www.expansys.com.sg/melkco-leather-snap-cover-for-sony-xperia-z4-purple-276440/,SG$7,http://i1.expansys.com/img/p/276440/melkco-leather-snap-cover-for-sony-xperia-z4.jpg,Singaporean Dollar,2016-04-14 12:31:56,SG$7,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Snap Cover for Sony Xperia Z3+/Z4 ,http://www.expansys.com.sg/melkco-leather-snap-cover-for-sony-xperia-z4-red-276439/,SG$7,http://i2.expansys.com/img/p/276439/melkco-leather-snap-cover-for-sony-xperia-z4.jpg,Singaporean Dollar,2016-04-14 12:31:56,SG$7,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Snap Cover for Sony Xperia Z3+/Z4 ,http://www.expansys.com.sg/melkco-leather-snap-cover-for-sony-xperia-z4-black-276438/,SG$7,http://i2.expansys.com/img/p/276438/melkco-leather-snap-cover-for-sony-xperia-z4.jpg,Singaporean Dollar,2016-04-14 12:31:59,SG$7,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Case for HTC One M9 ,http://www.expansys.com.sg/melkco-leather-case-for-htc-one-m9-book-type-with-card-slot-red-276397/,SG$7,http://i2.expansys.com/img/p/276397/melkco-leather-case-for-htc-one-m9.jpg,Singaporean Dollar,2016-04-14 12:31:59,SG$7,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Case for HTC One M9 ,http://www.expansys.com.sg/melkco-leather-case-for-htc-one-m9-book-type-with-card-slot-black-276396/,SG$15,http://i2.expansys.com/img/p/276396/melkco-leather-case-for-htc-one-m9.jpg,Singaporean Dollar,2016-04-14 12:32:00,SG$15,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Case for Sony Xperia M4 Aqua/Dual ,http://www.expansys.com.sg/melkco-leather-case-for-sony-xperia-m4-aqua-dual-book-type-with-card-slot-purple-276361/,SG$15,http://i1.expansys.com/img/p/276361/melkco-leather-case-for-sony-xperia-m4-aqua-dual.jpg,Singaporean Dollar,2016-04-14 12:32:01,SG$15,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Poly Jacket TPU Case  for Sony Xperia E4G Dual ,http://www.expansys.com.sg/melkco-poly-jacket-tpu-case-for-sony-xperia-e4g-dual-with-screen-protector-transparent-mat-276057/,SG$1,http://i2.expansys.com/img/p/276057/melkco-poly-jacket-tpu-case-for-sony-xperia-e4g-dual.jpg,Singaporean Dollar,2016-04-14 12:32:02,SG$1,"Mobile Phones,Phone Accessories,Cases & Covers"
YOTAPHONE 2 Bumper YDB101t ,http://www.expansys.com.sg/yotaphone-2-bumper-ydb101t-turquoise-275775/,SG$27,http://i2.expansys.com/img/p/275775/yotaphone-2-bumper-ydb101t.jpg,Singaporean Dollar,2016-04-14 12:32:04,SG$27,"Mobile Phones,Phone Accessories,Cases & Covers"
YOTAPHONE 2 Bumper YDB101p ,http://www.expansys.com.sg/yotaphone-2-bumper-ydb101p-purple-275774/,SG$27,http://i1.expansys.com/img/p/275774/yotaphone-2-bumper-ydb101p.jpg,Singaporean Dollar,2016-04-14 12:32:05,SG$27,"Mobile Phones,Phone Accessories,Cases & Covers"
SanDisk iXpand™ Flash Drive 64GB ,http://www.expansys.com.sg/sandisk-ixpand-flash-drive-64gb-for-ios-275619/,SG$132,http://i2.expansys.com/img/p/275619/sandisk-ixpand-flash-drive-64gb.jpg,Singaporean Dollar,2016-04-14 12:32:06,SG$132,"Mobile Phones,Phone Accessories,Memory & Storage"
AT Screen Guard for Sony Xperia Z4 Tablet ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-z4-tablet-crystal-clear-279064/,SG$13,http://i1.expansys.com/img/p/279064/at-screen-guard-for-sony-xperia-z4-tablet.jpg,Singaporean Dollar,2016-04-14 12:32:10,SG$13,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Sony Stereo Bluetooth Headset SBH70 ,http://www.expansys.com.sg/sony-stereo-bluetooth-headset-sbh70-pink-275369/,SG$86,http://i2.expansys.com/img/p/275369/sony-stereo-bluetooth-headset-sbh70.jpg,Singaporean Dollar,2016-04-14 12:32:11,SG$86,"Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth"
SanDisk Ultra Dual USB Drive 3.0 ,http://www.expansys.com.sg/sandisk-ultra-dual-usb-drive-30-64gb-for-android-275606/,SG$33,http://i2.expansys.com/img/p/275606/sandisk-ultra-dual-usb-drive-30.jpg,Singaporean Dollar,2016-04-14 12:32:11,SG$33,"Mobile Phones,Phone Accessories,Memory & Storage"
PDair Leather Case for BlackBerry Leap ,http://www.expansys.com.sg/pdair-leather-case-for-blackberry-leap-vertical-pouch-type-belt-clip-included-black-278595/,SG$9,http://i2.expansys.com/img/p/278595/pdair-leather-case-for-blackberry-leap.jpg,Singaporean Dollar,2016-04-14 12:32:13,SG$9,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell BodenCover for Xperia Z3+/Z3+ Dual/ Z4 ,http://www.expansys.com.sg/krusell-frostcover-for-sony-xperia-z3-z3-dual-z4-black-276604/,SG$9,http://i1.expansys.com/img/p/276604/krusell-frostcover-for-sony-xperia-z3-z3-dual-z4.jpg,Singaporean Dollar,2016-04-14 12:32:16,SG$9,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Malmö FlipWallet for Sony Xperia Z3+/Z3+ Dual/ Z4 ,http://www.expansys.com.sg/krusell-malmo-flipwallet-for-sony-xperia-z3-z3-dual-z4-black-276598/,SG$10,http://i2.expansys.com/img/p/276598/krusell-malmo-flipwallet-for-sony-xperia-z3-z3-dual-z4.jpg,Singaporean Dollar,2016-04-14 12:32:18,SG$10,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Odyssey voyage case for Apple iPhone 6s/6 ,http://www.expansys.com.sg/innerexile-odyssey-voyage-case-for-apple-iphone-6-aluminum-case-gold-278474/,SG$121,http://i1.expansys.com/img/p/278474/innerexile-odyssey-voyage-case-for-apple-iphone-6.jpg,Singaporean Dollar,2016-04-14 12:32:19,SG$121,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell FrostCover for Xperia E4/E4 Dual ,http://www.expansys.com.sg/krusell-frostcover-for-sony-xperia-e4-e4-dual-transparent-black-278227/,SG$9,http://i2.expansys.com/img/p/278227/krusell-frostcover-for-sony-xperia-e4-e4-dual.jpg,Singaporean Dollar,2016-04-14 12:32:21,SG$9,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Case for Samsung Galaxy S6 Edge ,http://www.expansys.com.sg/melkco-leather-case-for-samsung-galaxy-s6-edge-book-type-with-card-slot-black-276497/,SG$34,http://i2.expansys.com/img/p/276497/melkco-leather-case-for-samsung-galaxy-s6-edge.jpg,Singaporean Dollar,2016-04-14 12:32:21,SG$34,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Leather Case for Samsung Galaxy S6 ,http://www.expansys.com.sg/melkco-leather-case-for-samsung-galaxy-s6-book-type-with-card-slot-black-276494/,SG$34,http://i1.expansys.com/img/p/276494/melkco-leather-case-for-samsung-galaxy-s6.jpg,Singaporean Dollar,2016-04-14 12:32:23,SG$34,"Mobile Phones,Phone Accessories,Cases & Covers"
Momax Slim-Fit TPU  Case for Samsung Galaxy S6 ,http://www.expansys.com.sg/momax-slim-fit-tpu-case-for-samsung-galaxy-s6-pink-276473/,SG$3,http://i1.expansys.com/img/p/276473/momax-slim-fit-tpu-case-for-samsung-galaxy-s6.jpg,Singaporean Dollar,2016-04-14 12:32:25,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
Momax Slim-Fit TPU  Case for Samsung Galaxy S6 ,http://www.expansys.com.sg/momax-slim-fit-tpu-case-for-samsung-galaxy-s6-brown-276472/,SG$3,http://i1.expansys.com/img/p/276472/momax-slim-fit-tpu-case-for-samsung-galaxy-s6.jpg,Singaporean Dollar,2016-04-14 12:32:26,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
Momax Slim-Fit TPU  Case for Samsung Galaxy S6 ,http://www.expansys.com.sg/momax-slim-fit-tpu-case-for-samsung-galaxy-s6-black-276470/,SG$3,http://i1.expansys.com/img/p/276470/momax-slim-fit-tpu-case-for-samsung-galaxy-s6.jpg,Singaporean Dollar,2016-04-14 12:32:27,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Malmö FolioCase for Xperia Z5/Z5 Dual ,http://www.expansys.com.sg/krusell-malmo-foliocase-for-xperia-z5-black-282372/,SG$38,http://i1.expansys.com/img/p/282372/krusell-malmo-foliocase-for-xperia-z5.jpg,Singaporean Dollar,2016-04-14 12:32:29,SG$38,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Boden Cover for Xperia Z5/Z5 Dual ,http://www.expansys.com.sg/krusell-boden-cover-for-xperia-z5-transparent-white-282371/,SG$23,http://i1.expansys.com/img/p/282371/krusell-boden-cover-for-xperia-z5.jpg,Singaporean Dollar,2016-04-14 12:32:31,SG$23,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Boden Cover for Xperia Z5/Z5 Dual ,http://www.expansys.com.sg/krusell-boden-cover-for-xperia-z5-transparent-black-282368/,SG$26,http://i2.expansys.com/img/p/282368/krusell-boden-cover-for-xperia-z5.jpg,Singaporean Dollar,2016-04-14 12:32:31,SG$26,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Kiruna FlipCase for Xperia Z5/Z5 Dual ,http://www.expansys.com.sg/krusell-kiruna-flipcase-for-sony-xperia-z5-black-282357/,SG$46,http://i2.expansys.com/img/p/282357/krusell-kiruna-flipcase-for-sony-xperia-z5.jpg,Singaporean Dollar,2016-04-14 12:32:34,SG$46,"Mobile Phones,Phone Accessories,Cases & Covers"
Momax Slim-Fit TPU  Case for Samsung Galaxy S6 ,http://www.expansys.com.sg/momax-slim-fit-tpu-case-for-samsung-galaxy-s6-blue-276471/,SG$3,http://i1.expansys.com/img/p/276471/momax-slim-fit-tpu-case-for-samsung-galaxy-s6.jpg,Singaporean Dollar,2016-04-14 12:32:35,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Kiruna FlipCase for Xperia Z5/Z5 Dual ,http://www.expansys.com.sg/krusell-kiruna-flipcase-for-sony-xperia-z5-camel-282361/,SG$41,http://i1.expansys.com/img/p/282361/krusell-kiruna-flipcase-for-sony-xperia-z5.jpg,Singaporean Dollar,2016-04-14 12:32:35,SG$41,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Flip Wallet for Samsung Galaxy S6 edge+ ,http://www.expansys.com.sg/samsung-flip-wallet-for-samsung-galaxy-s6-edge-blue-black-280701/,SG$43,http://i1.expansys.com/img/p/280701/samsung-flip-wallet-for-samsung-galaxy-s6-edge.jpg,Singaporean Dollar,2016-04-14 12:32:36,SG$43,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Glossy Cover for Samsung Galaxy S6 edge+ ,http://www.expansys.com.sg/samsung-glossy-cover-for-samsung-galaxy-s6-edge-gold-280694/,SG$35,http://i1.expansys.com/img/p/280694/samsung-glossy-cover-for-samsung-galaxy-s6-edge.jpg,Singaporean Dollar,2016-04-14 12:32:40,SG$35,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Glossy Cover for Samsung Galaxy S6 edge+ ,http://www.expansys.com.sg/samsung-glossy-cover-for-samsung-galaxy-s6-edge-silver-280695/,SG$35,http://i2.expansys.com/img/p/280695/samsung-glossy-cover-for-samsung-galaxy-s6-edge.jpg,Singaporean Dollar,2016-04-14 12:32:41,SG$35,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Glitter Cover for Samsung Galaxy S6 edge+ ,http://www.expansys.com.sg/samsung-glitter-cover-for-samsung-galaxy-s6-edge-silver-280690/,SG$60,http://i1.expansys.com/img/p/280690/samsung-glitter-cover-for-samsung-galaxy-s6-edge.jpg,Singaporean Dollar,2016-04-14 12:32:43,SG$60,"Mobile Phones,Phone Accessories,Cases & Covers"
