title,url,price,primary_image_url,currency,crawl_time,current_price,categories
Krusell Malmö FolioCase for Xperia Z5/Z5 Dual ,http://www.expansys.com.sg/krusell-malmo-foliocase-for-xperia-z5-black-282372/,SG$38,http://i1.expansys.com/img/p/282372/krusell-malmo-foliocase-for-xperia-z5.jpg,Singaporean Dollar,2016-04-12 17:22:35,SG$38,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Boden Cover for Xperia Z5/Z5 Dual ,http://www.expansys.com.sg/krusell-boden-cover-for-xperia-z5-transparent-white-282371/,SG$23,http://i1.expansys.com/img/p/282371/krusell-boden-cover-for-xperia-z5.jpg,Singaporean Dollar,2016-04-12 17:22:37,SG$23,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Borås FolioWallet for Xperia Z5/Z5 Dual ,http://www.expansys.com.sg/krusell-boras-foliowallet-for-xperia-z5-black-282373/,SG$44,http://i1.expansys.com/img/p/282373/krusell-boras-foliowallet-for-xperia-z5.jpg,Singaporean Dollar,2016-04-12 17:22:38,SG$44,"Mobile Phones,Phone Accessories,Cases & Covers"
Design Craft Hard Case for Samsung Galaxy Note ,http://www.expansys.com.sg/design-craft-hard-case-for-samsung-galaxy-note-piano-black-230940/,SG$3,http://i1.expansys.com/img/p/230940/design-craft-hard-case-for-samsung-galaxy-note.jpg,Singaporean Dollar,2016-04-12 17:22:39,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
DICOTA Slim Cover for Sony Xperia S ,http://www.expansys.com.sg/dicota-slim-cover-for-xperia-s-black-230773/,SG$3,http://i1.expansys.com/img/p/230773/dicota-slim-cover-for-xperia-s.jpg,Singaporean Dollar,2016-04-12 17:22:41,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Boden Cover for Xperia Z5/Z5 Dual ,http://www.expansys.com.sg/krusell-boden-cover-for-xperia-z5-transparent-black-282368/,SG$26,http://i2.expansys.com/img/p/282368/krusell-boden-cover-for-xperia-z5.jpg,Singaporean Dollar,2016-04-12 17:22:41,SG$26,"Mobile Phones,Phone Accessories,Cases & Covers"
Goki USB Battery Charger for Sony Ericsson BA700,http://www.expansys.com.sg/goki-usb-battery-charger-for-sony-ericsson-ba700-225258/,SG$1,http://i2.expansys.com/img/p/225258/goki-usb-battery-charger-for-sony-ericsson-ba700.jpg,Singaporean Dollar,2016-04-12 17:22:42,SG$1,"Mobile Phones,Phone Accessories,Power – Batteries"
Case-mate Barely There Case BlackBerry Curve 9350/9360/9370 ,http://www.expansys.com.sg/case-mate-barely-there-case-blackberry-curve-9350-9360-9370-white-223696/,SG$3,http://i2.expansys.com/img/p/223696/case-mate-barely-there-case-blackberry-curve-9350-9360-9370.jpg,Singaporean Dollar,2016-04-12 17:22:42,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
SanDisk 16GB MicroSDHC ,http://www.expansys.com.sg/sandisk-16gb-microsdhc-card-class-4-222867/,SG$17,http://i2.expansys.com/img/p/222867/sandisk-16gb-microsdhc-card.jpg,Singaporean Dollar,2016-04-12 17:22:44,SG$17,"Mobile Phones,Phone Accessories,Memory & Storage"
Krusell Orbit Flex Leather Case for HTC EVO 3D ,http://www.expansys.com.sg/krusell-orbit-flex-leather-case-for-htc-evo-3d-black-grey-221274/,SG$3,http://i1.expansys.com/img/p/221274/krusell-orbit-flex-leather-case-for-htc-evo-3d.jpg,Singaporean Dollar,2016-04-12 17:22:44,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Luna Mobile Leather Pouch ,http://www.expansys.com.sg/krusell-luna-mobile-pouch-xxl-nubuck-turquoise-217120/,SG$7,http://i1.expansys.com/img/p/217120/krusell-luna-mobile-pouch.jpg,Singaporean Dollar,2016-04-12 17:22:47,SG$7,"Mobile Phones,Phone Accessories,Cases & Covers"
Wonpro WA-9C Adaptor,http://www.expansys.com.sg/wonpro-wa-9cn-adaptor-black-169589/,SG$1,http://i2.expansys.com/img/p/169589/wonpro-wa-9cn-adaptor.jpg,Singaporean Dollar,2016-04-12 17:22:48,SG$1,"Mobile Phones,Phone Accessories,Power – AC Adaptors"
Samsung Galaxy S7 LED View Cover EF-NG930 ,http://www.expansys.com.sg/samsung-galaxy-s7-led-view-cover-ef-ng930-black-288222/,SG$64,http://i1.expansys.com/img/p/288222/samsung-galaxy-s7-led-view-cover-ef-ng930.jpg,Singaporean Dollar,2016-04-12 17:22:49,SG$64,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Galaxy S7 edge Clear Cover EF-QG935 ,http://www.expansys.com.sg/samsung-clear-cover-for-galaxy-s7-edge-silver-288209/,SG$29,http://i2.expansys.com/img/p/288209/samsung-clear-cover-for-galaxy-s7-edge.jpg,Singaporean Dollar,2016-04-12 17:22:50,SG$29,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Galaxy S7 edge Clear View Cover EF-ZG935 ,http://www.expansys.com.sg/samsung-clear-view-cover-for-galaxy-s7-edge-silver-288194/,SG$55,http://i1.expansys.com/img/p/288194/samsung-clear-view-cover-for-galaxy-s7-edge.jpg,Singaporean Dollar,2016-04-12 17:22:51,SG$55,"Mobile Phones,Phone Accessories,Cases & Covers"
Plantronics BackBeat GO 2 Wireless Earbuds + Charging Case ,http://www.expansys.com.sg/plantronics-backbeat-go-2-wireless-earbuds-charging-case-black-251947/,SG$92,http://i2.expansys.com/img/p/251947/plantronics-backbeat-go-2-wireless-earbuds-charging-case.jpg,Singaporean Dollar,2016-04-12 17:22:54,SG$92,"Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth"
melkco Leather Case for Sony Xperia Z Ultra ,http://www.expansys.com.sg/melkco-leather-case-for-sony-xperia-z-ultra-book-type-with-card-slot-black-252317/,SG$42,http://i2.expansys.com/img/p/252317/melkco-leather-case-for-sony-xperia-z-ultra.jpg,Singaporean Dollar,2016-04-12 17:22:54,SG$42,"Mobile Phones,Phone Accessories,Cases & Covers"
Momax Screen Protector for Sony Xperia ZR ,http://www.expansys.com.sg/momax-screen-protector-for-sony-xperia-zr-crystal-clear-251412/,SG$1,http://i1.expansys.com/img/p/251412/momax-screen-protector-for-sony-xperia-zr.jpg,Singaporean Dollar,2016-04-12 17:22:55,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Momax Crystal Clear Screen Protector ,http://www.expansys.com.sg/momax-crystal-clear-screen-protector-for-asus-padfone-infinity-250678/,SG$1,http://i2.expansys.com/img/p/250678/momax-crystal-clear-screen-protector.jpg,Singaporean Dollar,2016-04-12 17:22:56,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Tunewear eggshell for Galaxy S4 ,http://www.expansys.com.sg/tunewear-eggshell-for-galaxy-s4-mint-249539/,SG$3,http://i2.expansys.com/img/p/249539/tunewear-eggshell-for-galaxy-s4.jpg,Singaporean Dollar,2016-04-12 17:22:58,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
Momax Ultra Thin Clear Touch Case for Samsung Galaxy S4 ,http://www.expansys.com.sg/momax-ultra-thin-clear-touch-case-for-samsung-galaxy-s4-with-screen-protector-blue-249021/,SG$3,http://i1.expansys.com/img/p/249021/momax-ultra-thin-clear-touch-case-for-samsung-galaxy-s4.jpg,Singaporean Dollar,2016-04-12 17:22:59,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Pouch for Samsung Galaxy S4 ,http://www.expansys.com.sg/samsung-pouch-for-samsung-galaxy-s4-camel-247274/,SG$2,http://i1.expansys.com/img/p/247274/samsung-pouch-for-samsung-galaxy-s4.jpg,Singaporean Dollar,2016-04-12 17:23:01,SG$2,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Flip Case for Galaxy S4 ,http://www.expansys.com.sg/samsung-flip-case-for-galaxy-s4-pink-247263/,SG$1,http://i1.expansys.com/img/p/247263/samsung-flip-case-for-galaxy-s4.jpg,Singaporean Dollar,2016-04-12 17:23:02,SG$1,"Mobile Phones,Phone Accessories,Cases & Covers"
Belkin Pocket Case for Samsung Galaxy S4 ,http://www.expansys.com.sg/belkin-pocket-case-for-samsung-galaxy-s-4-black-246871/,SG$3,http://i1.expansys.com/img/p/246871/belkin-pocket-case-for-samsung-galaxy-s-4.jpg,Singaporean Dollar,2016-04-12 17:23:03,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
hoomia Magic Pencil Headset ,http://www.expansys.com.sg/hoomia-magic-pencil-headset-grey-smartphones-tablets-242178/,SG$10,http://i2.expansys.com/img/p/242178/hoomia-magic-pencil-headset.jpg,Singaporean Dollar,2016-04-12 17:23:04,SG$10,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
hoomia Magic Pencil Headset ,http://www.expansys.com.sg/hoomia-magic-pencil-headset-black-smartphones-tablets-242173/,SG$10,http://i1.expansys.com/img/p/242173/hoomia-magic-pencil-headset.jpg,Singaporean Dollar,2016-04-12 17:23:04,SG$10,"Electronics,Headphones & Earbuds"
ROCK New Naked Shell Case for Sony Xperia T ,http://www.expansys.com.sg/rock-naked-shell-case-for-sony-xperia-t-black-241211/,SG$3,http://i1.expansys.com/img/p/241211/rock-naked-shell-case-for-sony-xperia-t.jpg,Singaporean Dollar,2016-04-12 17:23:06,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Pouch Case for Galaxy Note II ,http://www.expansys.com.sg/samsung-pouch-case-for-galaxy-note-ii-dark-brown-237570/,SG$14,http://i1.expansys.com/img/p/237570/samsung-pouch-case-for-galaxy-note-ii.jpg,Singaporean Dollar,2016-04-12 17:23:07,SG$14,"Mobile Phones,Phone Accessories,Cases & Covers"
Kuboq Leather Case for Galaxy Note10.1 (2014) ,http://www.expansys.com.sg/kuboq-leather-case-for-galaxy-note10-1-2014-slim-cut-white-257870/,SG$3,http://i1.expansys.com/img/p/257870/kuboq-leather-case-for-galaxy-note10-1-2014.jpg,Singaporean Dollar,2016-04-12 17:23:08,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
PDair Aluminium Metal Case for Motorola Moto X ,http://www.expansys.com.sg/pdair-aluminium-metal-case-for-motorola-motox-silver-257787/,SG$3,http://i2.expansys.com/img/p/257787/pdair-aluminium-metal-case-for-motorola-motox.jpg,Singaporean Dollar,2016-04-12 17:23:09,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for Nokia Lumia 1320 ,http://www.expansys.com.sg/at-screen-guard-for-nokia-1320-anti-fingerprint-crystal-clear-257728/,SG$1,http://i2.expansys.com/img/p/257728/at-screen-guard-for-nokia-1320.jpg,Singaporean Dollar,2016-04-12 17:23:11,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Ultra Oleophobic Screen Protector ,http://www.expansys.com.sg/at-screen-guard-for-htc-one-max-oleophobic-screen-protector-257461/,SG$1,http://i1.expansys.com/img/p/257461/at-screen-guard-for-htc-one-max.jpg,Singaporean Dollar,2016-04-12 17:23:12,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Ultra Oleophobic Screen Protector ,http://www.expansys.com.sg/at-screen-guard-for-galaxy-note-3-oleophobic-screen-protector-257458/,SG$1,http://i2.expansys.com/img/p/257458/at-screen-guard-for-galaxy-note-3.jpg,Singaporean Dollar,2016-04-12 17:23:13,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Nokia 1520 ,http://www.expansys.com.sg/at-screen-guard-for-nokia-1520-anti-fingerprint-crystal-clear-256665/,SG$1,http://i2.expansys.com/img/p/256665/at-screen-guard-for-nokia-1520.jpg,Singaporean Dollar,2016-04-12 17:23:14,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Jabra STONE3 ,http://www.expansys.com.sg/jabra-stone-3-bluetooth-headsets-black-256597/,SG$173,http://i2.expansys.com/img/p/256597/jabra-stone-3-bluetooth-headsets.jpg,Singaporean Dollar,2016-04-12 17:23:15,SG$173,"Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth"
AT Screen Guard for iPad mini/mini 2/mini 3 ,http://www.expansys.com.sg/at-screen-guard-for-ipad-mini-retina-ipad-mini-anti-fingerprint-crystal-clear-256031/,SG$15,http://i1.expansys.com/img/p/256031/at-screen-guard-for-ipad-mini-retina-ipad-mini.jpg,Singaporean Dollar,2016-04-12 17:23:17,SG$15,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
LG Quick Cover for Google Nexus 5 ,http://www.expansys.com.sg/lg-quickcover-for-google-nexus-5-white-255631/,SG$16,http://i1.expansys.com/img/p/255631/lg-quickcover-for-google-nexus-5.jpg,Singaporean Dollar,2016-04-12 17:23:18,SG$16,"Mobile Phones,Phone Accessories,Cases & Covers"
Momax Pearl Case for iPhone 5s/5 ,http://www.expansys.com.sg/momax-pearl-case-for-iphone-5s-5-pink-255452/,SG$3,http://i1.expansys.com/img/p/255452/momax-pearl-case-for-iphone-5s-5.jpg,Singaporean Dollar,2016-04-12 17:23:20,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for HTC One Max ,http://www.expansys.com.sg/at-screen-guard-for-htc-one-max-anti-fingerprint-crystal-clear-255181/,SG$1,http://i1.expansys.com/img/p/255181/at-screen-guard-for-htc-one-max.jpg,Singaporean Dollar,2016-04-12 17:23:20,SG$1,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
Philips Fidelio L2 Headphones w/Microphone ,http://www.expansys.com.sg/philips-fidelio-l2-headphones-with-mic-black-254210/,SG$243,http://i1.expansys.com/img/p/254210/philips-fidelio-l2-headphones-with-mic.jpg,Singaporean Dollar,2016-04-12 17:23:23,SG$243,"Tablet PCs & iPads,Tablet Accessories,Headphones & Speakers"
Kuboq Advanced TPU Case for Sony Xperia Z1 ,http://www.expansys.com.sg/kuboq-advanced-tpu-case-for-sony-z1-with-screen-protector-pink-254639/,SG$3,http://i2.expansys.com/img/p/254639/kuboq-advanced-tpu-case-for-sony-z1.jpg,Singaporean Dollar,2016-04-12 17:23:23,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
Krusell Malmö FlipCase Stand for Samsung Galaxy Note 4 ,http://www.expansys.com.sg/krusell-malmo-flipcase-stand-for-samsung-galaxy-note-4-white-266147/,SG$11,http://i2.expansys.com/img/p/266147/krusell-malmo-flipcase-stand-for-samsung-galaxy-note-4.jpg,Singaporean Dollar,2016-04-12 17:23:24,SG$11,"Mobile Phones,Phone Accessories,Cases & Covers"
melkco Poly Jacket TPU Case for Apple iPhone 6s Plus ,http://www.expansys.com.sg/melkco-poly-jacket-tpu-case-for-apple-iphone-6-plus-with-screen-protector-transparent-mat-266042/,SG$0,http://i1.expansys.com/img/p/266042/melkco-poly-jacket-tpu-case-for-apple-iphone-6-plus.jpg,Singaporean Dollar,2016-04-12 17:23:25,SG$0,"Mobile Phones,Phone Accessories,Cases & Covers"
Sony SBH60 Stereo Bluetooth Headset ,http://www.expansys.com.sg/sony-stereo-bluetooth-headset-sbh60-black-265386/,SG$69,http://i2.expansys.com/img/p/265386/sony-stereo-bluetooth-headset-sbh60.jpg,Singaporean Dollar,2016-04-12 17:23:26,SG$69,"Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth"
innerexile Odyssey case  for HTC One M8 ,http://www.expansys.com.sg/innerexile-odyssey-case-for-htc-one-m8-premium-aluminum-bumper-with-back-cover-gold-265165/,SG$80,http://i2.expansys.com/img/p/265165/innerexile-odyssey-case-for-htc-one-m8.jpg,Singaporean Dollar,2016-04-12 17:23:28,SG$80,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Odyssey case  for HTC One M8 ,http://www.expansys.com.sg/innerexile-odyssey-case-for-htc-one-m8-premium-aluminum-bumper-with-back-cover-silver-265164/,SG$80,http://i1.expansys.com/img/p/265164/innerexile-odyssey-case-for-htc-one-m8.jpg,Singaporean Dollar,2016-04-12 17:23:29,SG$80,"Mobile Phones,Phone Accessories,Cases & Covers"
BlackBerry Passport Hard Shell ,http://www.expansys.com.sg/blackberry-passport-hard-shell-white-264630/,SG$34,http://i1.expansys.com/img/p/264630/blackberry-passport-hard-shell.jpg,Singaporean Dollar,2016-04-12 17:23:31,SG$34,"Mobile Phones,Phone Accessories,Cases & Covers"
Plantronics Voyager Edge Bluetooth v4.0 Headset with NFC ,http://www.expansys.com.sg/plantronics-voyager-edge-bluetooth-v4-0-headset-with-nfc-carbon-black-262225/,SG$111,http://i2.expansys.com/img/p/262225/plantronics-voyager-edge-bluetooth-v4-0-headset-with-nfc.jpg,Singaporean Dollar,2016-04-12 17:23:32,SG$111,"Mobile Phones,Phone Accessories,Headsets & Headphones – Bluetooth"
Motorola Shell for Motorola Moto E ,http://www.expansys.com.sg/motorola-shell-for-motorola-moto-e-vivid-red-261368/,SG$6,http://i2.expansys.com/img/p/261368/motorola-shell-for-motorola-moto-e.jpg,Singaporean Dollar,2016-04-12 17:23:33,SG$6,"Mobile Phones,Phone Accessories,Cases & Covers"
Momax Ultra Thin Clear Touch Case for LG G Pro 2 ,http://www.expansys.com.sg/momax-ultra-thin-clear-touch-case-for-lg-g-pro-2-white-260332/,SG$3,http://i1.expansys.com/img/p/260332/momax-ultra-thin-clear-touch-case-for-lg-g-pro-2.jpg,Singaporean Dollar,2016-04-12 17:23:34,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for LG G Pro 2 ,http://www.expansys.com.sg/at-screen-guard-for-lg-g-pro-2-anit-fingerprint-crystal-clear-259789/,SG$3,http://i2.expansys.com/img/p/259789/at-screen-guard-for-lg-g-pro-2.jpg,Singaporean Dollar,2016-04-12 17:23:36,SG$3,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
CAPDASE Soft Jacket Xpose for Galaxy S5 ,http://www.expansys.com.sg/capdase-soft-jacket-xpose-for-galaxy-s5-tinted-black-259643/,SG$3,http://i1.expansys.com/img/p/259643/capdase-soft-jacket-xpose-for-galaxy-s5.jpg,Singaporean Dollar,2016-04-12 17:23:37,SG$3,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for Sony Xperia Z2 ,http://www.expansys.com.sg/at-screen-guard-for-xperia-z2-back-anti-fingerprint-crystal-clear-259510/,SG$11,http://i1.expansys.com/img/p/259510/at-screen-guard-for-xperia-z2.jpg,Singaporean Dollar,2016-04-12 17:23:38,SG$11,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
OtterBox Defender case for Samsung Galaxy S5 ,http://www.expansys.com.sg/otterbox-defender-case-for-samsung-galaxy-s5-glacier-259326/,SG$62,http://i2.expansys.com/img/p/259326/otterbox-defender-case-for-samsung-galaxy-s5.jpg,Singaporean Dollar,2016-04-12 17:23:39,SG$62,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Hyaline slim fit case for iPhone 5c ,http://www.expansys.com.sg/innerexile-hyaline-slim-fit-case-for-iphone-5c-transparent-yellow-266699/,SG$16,http://i2.expansys.com/img/p/266699/innerexile-hyaline-slim-fit-case-for-iphone-5c.jpg,Singaporean Dollar,2016-04-12 17:23:41,SG$16,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Hyaline slim fit case for iPhone 5c ,http://www.expansys.com.sg/innerexile-hyaline-slim-fit-case-for-iphone-5c-transparent-green-266698/,SG$16,http://i2.expansys.com/img/p/266698/innerexile-hyaline-slim-fit-case-for-iphone-5c.jpg,Singaporean Dollar,2016-04-12 17:23:42,SG$16,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Hyaline slim fit case for iPhone 5c ,http://www.expansys.com.sg/innerexile-hyaline-slim-fit-case-for-iphone-5c-transparent-blue-266697/,SG$16,http://i2.expansys.com/img/p/266697/innerexile-hyaline-slim-fit-case-for-iphone-5c.jpg,Singaporean Dollar,2016-04-12 17:23:43,SG$16,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Hyaline slim fit case for iPhone 5c ,http://www.expansys.com.sg/innerexile-hyaline-slim-fit-case-for-iphone-5c-transparent-red-266696/,SG$16,http://i2.expansys.com/img/p/266696/innerexile-hyaline-slim-fit-case-for-iphone-5c.jpg,Singaporean Dollar,2016-04-12 17:23:45,SG$16,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Hyaline slim fit case for iPhone 5c ,http://www.expansys.com.sg/innerexile-hyaline-slim-fit-case-for-iphone-5c-transparent-266695/,SG$16,http://i2.expansys.com/img/p/266695/innerexile-hyaline-slim-fit-case-for-iphone-5c.jpg,Singaporean Dollar,2016-04-12 17:23:46,SG$16,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Chevalier premium protective case  for iPhone 5s ,http://www.expansys.com.sg/innerexile-chevalier-premium-protective-case-for-iphone-5s-gold-266694/,SG$47,http://i1.expansys.com/img/p/266694/innerexile-chevalier-premium-protective-case-for-iphone-5s.jpg,Singaporean Dollar,2016-04-12 17:23:47,SG$47,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Chevalier premium protective case  for iPhone 5s ,http://www.expansys.com.sg/innerexile-chevalier-premium-protective-case-for-iphone-5s-pink-266693/,SG$47,http://i1.expansys.com/img/p/266693/innerexile-chevalier-premium-protective-case-for-iphone-5s.jpg,Singaporean Dollar,2016-04-12 17:23:48,SG$47,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Chevalier premium protective case  for iPhone 5s ,http://www.expansys.com.sg/innerexile-chevalier-premium-protective-case-for-iphone-5s-blue-266692/,SG$47,http://i1.expansys.com/img/p/266692/innerexile-chevalier-premium-protective-case-for-iphone-5s.jpg,Singaporean Dollar,2016-04-12 17:23:50,SG$47,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Chevalier premium protective case  for iPhone 5s ,http://www.expansys.com.sg/innerexile-chevalier-premium-protective-case-for-iphone-5s-red-266691/,SG$47,http://i1.expansys.com/img/p/266691/innerexile-chevalier-premium-protective-case-for-iphone-5s.jpg,Singaporean Dollar,2016-04-12 17:23:50,SG$47,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Chevalier premium protective case  for iPhone 5s ,http://www.expansys.com.sg/innerexile-chevalier-premium-protective-case-for-iphone-5s-white-266690/,SG$47,http://i1.expansys.com/img/p/266690/innerexile-chevalier-premium-protective-case-for-iphone-5s.jpg,Singaporean Dollar,2016-04-12 17:23:52,SG$47,"Mobile Phones,Phone Accessories,Cases & Covers"
innerexile Chevalier premium protective case  for iPhone 5s ,http://www.expansys.com.sg/innerexile-chevalier-premium-protective-case-for-iphone-5s-dark-gray-266689/,SG$47,http://i2.expansys.com/img/p/266689/innerexile-chevalier-premium-protective-case-for-iphone-5s.jpg,Singaporean Dollar,2016-04-12 17:23:53,SG$47,"Mobile Phones,Phone Accessories,Cases & Covers"
Momax Hello TPU Case for Apple iPhone 6 ,http://www.expansys.com.sg/momax-hello-tpu-case-for-apple-iphone-6-white-266460/,SG$1,http://i1.expansys.com/img/p/266460/momax-hello-tpu-case-for-apple-iphone-6.jpg,Singaporean Dollar,2016-04-12 17:23:54,SG$1,"Mobile Phones,Phone Accessories,Cases & Covers"
Momax Hello TPU  Case for Apple iPhone 6 Plus ,http://www.expansys.com.sg/momax-hello-tpu-case-for-apple-iphone-6-plus-white-266281/,SG$2,http://i1.expansys.com/img/p/266281/momax-hello-tpu-case-for-apple-iphone-6-plus.jpg,Singaporean Dollar,2016-04-12 17:23:55,SG$2,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Flip Wallet for Samsung Galaxy S6 Edge ,http://www.expansys.com.sg/samsung-flip-wallet-for-samsung-galaxy-s6-edge-fabric-orange-274780/,SG$37,http://i1.expansys.com/img/p/274780/samsung-flip-wallet-for-samsung-galaxy-s6-edge.jpg,Singaporean Dollar,2016-04-12 17:23:56,SG$37,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Clear View Cover for Samsung Galaxy S6 edge ,http://www.expansys.com.sg/samsung-clear-view-cover-for-samsung-galaxy-s6-edge-green-274772/,SG$50,http://i1.expansys.com/img/p/274772/samsung-clear-view-cover-for-samsung-galaxy-s6-edge.jpg,Singaporean Dollar,2016-04-12 17:23:57,SG$50,"Mobile Phones,Phone Accessories,Cases & Covers"
Samsung Fast Travel Charger ,http://www.expansys.com.sg/samsung-fast-travel-charger-eu-1-7a-white-273747/,SG$15,http://i2.expansys.com/img/p/273747/samsung-fast-travel-charger.jpg,Singaporean Dollar,2016-04-12 17:23:58,SG$15,"Mobile Phones,Phone Accessories,Power – AC Adaptors"
BlackBerry Passport Leather Flex Shell ,http://www.expansys.com.sg/blackberry-passport-leather-flex-shell-black-on-black-273024/,SG$43,http://i1.expansys.com/img/p/273024/blackberry-passport-leather-flex-shell.jpg,Singaporean Dollar,2016-04-12 17:23:59,SG$43,"Mobile Phones,Phone Accessories,Cases & Covers"
Xiaomi MI Charger Power Bank ,http://www.expansys.com.sg/xiaomi-mi-charger-power-bank-16000mah-silver-273012/,SG$33,http://i1.expansys.com/img/p/273012/xiaomi-mi-charger-power-bank.jpg,Singaporean Dollar,2016-04-12 17:24:01,SG$33,"Mobile Phones,Phone Accessories,Power – Batteries"
Samsung Protective Cover+ for Samsung Galaxy A5 ,http://www.expansys.com.sg/samsung-protective-cover-for-samsung-galaxy-a5-light-grey-270535/,SG$28,http://i2.expansys.com/img/p/270535/samsung-protective-cover-for-samsung-galaxy-a5.jpg,Singaporean Dollar,2016-04-12 17:24:01,SG$28,"Mobile Phones,Phone Accessories,Cases & Covers"
PDair Deluxe Leather Case for HTC Desire 820 mini ,http://www.expansys.com.sg/pdair-deluxe-leather-case-for-htc-desire-820-mini-flip-type-black-270292/,SG$7,http://i1.expansys.com/img/p/270292/pdair-deluxe-leather-case-for-htc-desire-820-mini.jpg,Singaporean Dollar,2016-04-12 17:24:02,SG$7,"Mobile Phones,Phone Accessories,Cases & Covers"
Imation Link Power Drive with Lightning ,http://www.expansys.com.sg/imation-link-power-drive-with-lightning-64gb-3000mah-for-ios-mac-pc-269636/,SG$34,http://i2.expansys.com/img/p/269636/imation-link-power-drive-with-lightning.jpg,Singaporean Dollar,2016-04-12 17:24:04,SG$34,"Mobile Phones,Phone Accessories,Power – Batteries"
Imation Link Power Drive with Lightning ,http://www.expansys.com.sg/imation-link-power-drive-16gb-269634/,SG$15,http://i1.expansys.com/img/p/269634/imation-link-power-drive.jpg,Singaporean Dollar,2016-04-12 17:24:05,SG$15,"Mobile Phones,Phone Accessories,Power – Batteries"
BlackBerry Classic Leather Pocket ,http://www.expansys.com.sg/blackberry-classic-leather-pocket-white-269596/,SG$37,http://i2.expansys.com/img/p/269596/blackberry-classic-leather-pocket.jpg,Singaporean Dollar,2016-04-12 17:24:06,SG$37,"Mobile Phones,Phone Accessories,Cases & Covers"
AT Screen Guard for Sony Xperia Z3 Tablet Compact ,http://www.expansys.com.sg/at-screen-guard-for-sony-xperia-z3-compact-tablet-anti-fingerprint-crystal-clear-268644/,SG$14,http://i1.expansys.com/img/p/268644/at-screen-guard-for-sony-xperia-z3-compact-tablet.jpg,Singaporean Dollar,2016-04-12 17:24:07,SG$14,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
AT Screen Guard for Google Nexus 7 (2012) ,http://www.expansys.com.sg/at-screen-guard-for-google-nexus-7-2012-crystal-clear-267465/,SG$2,http://i2.expansys.com/img/p/267465/at-screen-guard-for-google-nexus-7-2012.jpg,Singaporean Dollar,2016-04-12 17:24:08,SG$2,"Mobile Phones,Phone Accessories,Screen Protectors & Cleaning"
